dates,등락률,result
2005-06-15,0.0,0.0
2005-06-16,-2.15,-1.0
2005-06-17,-2.04,-1.0
2005-06-20,-1.12,0.0
2005-06-21,0.65,0.0
2005-06-22,4.84,1.0
2005-06-23,0.0,0.0
2005-06-24,2.31,1.0
2005-06-27,-5.11,-1.0
2005-06-28,2.38,1.0
2005-06-29,2.17,1.0
2005-06-30,3.33,1.0
2005-07-01,0.44,0.0
2005-07-04,-0.73,0.0
2005-07-05,-1.03,0.0
2005-07-06,0.0,0.0
2005-07-07,5.5,1.0
2005-07-08,0.14,0.0
2005-07-11,-1.27,0.0
2005-07-12,-0.28,0.0
2005-07-13,5.43,1.0
2005-07-14,1.49,0.0
2005-07-15,-1.2,0.0
2005-07-18,1.49,0.0
2005-07-19,0.0,0.0
2005-07-20,5.46,1.0
2005-07-21,1.39,0.0
2005-07-22,-0.87,0.0
2005-07-25,-0.38,0.0
2005-07-26,-1.64,0.0
2005-07-27,-1.41,0.0
2005-07-28,3.51,1.0
2005-07-29,-2.14,-1.0
2005-08-01,-1.16,0.0
2005-08-02,3.38,1.0
2005-08-03,4.65,1.0
2005-08-04,-0.12,0.0
2005-08-05,-4.45,-1.0
2005-08-08,-0.63,0.0
2005-08-09,2.78,1.0
2005-08-10,0.12,0.0
2005-08-11,-1.6,0.0
2005-08-12,-0.25,0.0
2005-08-16,-1.25,0.0
2005-08-17,-1.78,0.0
2005-08-18,-0.39,0.0
2005-08-19,0.13,0.0
2005-08-22,3.24,1.0
2005-08-23,-2.89,-1.0
2005-08-24,-4.39,-1.0
2005-08-25,1.35,0.0
2005-08-26,-3.73,-1.0
2005-08-29,-0.42,0.0
2005-08-30,3.48,1.0
2005-08-31,2.42,1.0
2005-09-01,2.89,1.0
2005-09-02,0.77,0.0
2005-09-05,-1.01,0.0
2005-09-06,0.9,0.0
2005-09-07,-0.63,0.0
2005-09-08,-0.51,0.0
2005-09-09,-1.15,0.0
2005-09-12,-1.69,0.0
2005-09-13,-1.45,0.0
2005-09-14,0.4,0.0
2005-09-15,0.4,0.0
2005-09-16,3.59,1.0
2005-09-20,3.97,1.0
2005-09-21,0.49,0.0
2005-09-22,3.07,1.0
2005-09-23,-1.43,0.0
2005-09-26,1.09,0.0
2005-09-27,0.36,0.0
2005-09-28,0.0,0.0
2005-09-29,-2.74,-1.0
2005-09-30,1.84,0.0
2005-10-04,5.05,1.0
2005-10-05,0.0,0.0
2005-10-06,0.46,0.0
2005-10-07,1.14,0.0
2005-10-10,-1.35,0.0
2005-10-11,-1.14,0.0
2005-10-12,2.31,1.0
2005-10-13,-0.45,0.0
2005-10-14,-0.11,0.0
2005-10-17,0.91,0.0
2005-10-18,0.0,0.0
2005-10-19,-2.7,-1.0
2005-10-20,0.46,0.0
2005-10-21,8.17,1.0
2005-10-24,-0.43,0.0
2005-10-25,-0.64,0.0
2005-10-26,-3.01,-1.0
2005-10-27,0.0,0.0
2005-10-28,-0.78,0.0
2005-10-31,0.0,0.0
2005-11-01,-0.56,0.0
2005-11-02,1.35,0.0
2005-11-03,0.22,0.0
2005-11-04,1.0,0.0
2005-11-07,-1.75,0.0
2005-11-08,-1.67,0.0
2005-11-09,1.7,0.0
2005-11-10,-0.11,0.0
2005-11-11,1.56,0.0
2005-11-14,3.52,1.0
2005-11-15,-3.82,-1.0
2005-11-16,0.33,0.0
2005-11-17,-3.63,-1.0
2005-11-18,2.51,1.0
2005-11-21,5.79,1.0
2005-11-22,3.16,1.0
2005-11-23,4.08,1.0
2005-11-24,-0.39,0.0
2005-11-25,-1.57,0.0
2005-11-28,0.4,0.0
2005-11-29,-3.49,-1.0
2005-11-30,3.2,1.0
2005-12-01,-0.6,0.0
2005-12-02,-1.31,0.0
2005-12-05,-2.96,-1.0
2005-12-06,0.11,0.0
2005-12-07,-0.21,0.0
2005-12-08,2.52,1.0
2005-12-09,0.51,0.0
2005-12-12,2.04,0.0
2005-12-13,-1.1,0.0
2005-12-14,-0.2,0.0
2005-12-15,1.11,0.0
2005-12-16,-3.01,-1.0
2005-12-19,2.27,1.0
2005-12-20,2.02,0.0
2005-12-21,1.98,0.0
2005-12-22,-0.19,0.0
2005-12-23,0.78,0.0
2005-12-26,1.16,0.0
2005-12-27,2.48,1.0
2005-12-28,-3.17,-1.0
2005-12-29,1.92,0.0
2006-01-02,-1.89,0.0
2006-01-03,-2.12,-1.0
2006-01-04,1.96,0.0
2006-01-05,-0.77,0.0
2006-01-06,-0.97,0.0
2006-01-09,-0.78,0.0
2006-01-10,-3.56,-1.0
2006-01-11,2.46,1.0
2006-01-12,1.2,0.0
2006-01-13,7.71,1.0
2006-01-16,-1.1,0.0
2006-01-17,-1.67,0.0
2006-01-18,-5.94,-1.0
2006-01-19,-0.3,0.0
2006-01-20,-1.21,0.0
2006-01-23,-1.83,0.0
2006-01-24,2.7,1.0
2006-01-25,-2.63,-1.0
2006-01-26,-2.59,-1.0
2006-01-27,0.0,0.0
2006-01-31,3.94,1.0
2006-02-01,-1.84,0.0
2006-02-02,-2.51,-1.0
2006-02-03,-1.5,0.0
2006-02-06,-0.76,0.0
2006-02-07,0.77,0.0
2006-02-08,-0.87,0.0
2006-02-09,0.11,0.0
2006-02-10,1.42,0.0
2006-02-13,-2.27,-1.0
2006-02-14,2.76,1.0
2006-02-15,0.32,0.0
2006-02-16,1.82,0.0
2006-02-17,4.84,1.0
2006-02-20,0.4,0.0
2006-02-21,0.0,0.0
2006-02-22,2.4,1.0
2006-02-23,5.08,1.0
2006-02-24,-0.56,0.0
2006-02-27,0.0,0.0
2006-02-28,-1.5,0.0
2006-03-02,-2.28,-1.0
2006-03-03,-3.88,-1.0
2006-03-06,6.06,1.0
2006-03-07,-2.48,-1.0
2006-03-08,3.52,1.0
2006-03-09,-1.13,0.0
2006-03-10,2.48,1.0
2006-03-13,3.91,1.0
2006-03-14,0.0,0.0
2006-03-15,3.05,1.0
2006-03-16,-2.61,-1.0
2006-03-17,-3.21,-1.0
2006-03-20,-0.92,0.0
2006-03-21,4.47,1.0
2006-03-22,-5.53,-1.0
2006-03-23,2.64,1.0
2006-03-24,3.86,1.0
2006-03-27,0.0,0.0
2006-03-28,0.88,0.0
2006-03-29,0.35,0.0
2006-03-30,-1.92,0.0
2006-03-31,3.03,1.0
2006-04-03,1.04,0.0
2006-04-04,0.51,0.0
2006-04-05,0.0,0.0
2006-04-06,5.11,1.0
2006-04-07,4.38,1.0
2006-04-10,1.71,0.0
2006-04-11,-2.29,-1.0
2006-04-12,-0.31,0.0
2006-04-13,2.04,0.0
2006-04-14,5.68,1.0
2006-04-17,-1.6,0.0
2006-04-18,1.03,0.0
2006-04-19,5.7,1.0
2006-04-20,-2.35,-1.0
2006-04-21,4.53,1.0
2006-04-24,-1.49,0.0
2006-04-25,-1.65,0.0
2006-04-26,0.42,0.0
2006-04-27,-0.97,0.0
2006-04-28,-3.8,-1.0
2006-05-02,-2.05,-1.0
2006-05-03,5.97,1.0
2006-05-04,3.38,1.0
2006-05-08,0.27,0.0
2006-05-09,-3.67,-1.0
2006-05-10,3.67,1.0
2006-05-11,-0.68,0.0
2006-05-12,-3.56,-1.0
2006-05-15,-2.7,-1.0
2006-05-16,-4.67,-1.0
2006-05-17,-1.38,0.0
2006-05-18,-3.88,-1.0
2006-05-19,0.32,0.0
2006-05-22,-4.83,-1.0
2006-05-23,-0.51,0.0
2006-05-24,4.25,1.0
2006-05-25,-0.33,0.0
2006-05-26,6.22,1.0
2006-05-29,2.93,1.0
2006-05-30,0.0,0.0
2006-06-01,-7.49,-1.0
2006-06-02,0.97,0.0
2006-06-05,0.48,0.0
2006-06-07,-4.31,-1.0
2006-06-08,-8.5,-1.0
2006-06-09,-2.55,-1.0
2006-06-12,1.12,0.0
2006-06-13,-0.74,0.0
2006-06-14,5.03,1.0
2006-06-15,-0.71,0.0
2006-06-16,9.11,1.0
2006-06-19,-1.96,0.0
2006-06-20,-3.84,-1.0
2006-06-21,-3.65,-1.0
2006-06-22,4.86,1.0
2006-06-23,-1.37,0.0
2006-06-26,-4.53,-1.0
2006-06-27,-4.74,-1.0
2006-06-28,1.34,0.0
2006-06-29,2.65,1.0
2006-06-30,13.08,1.0
2006-07-03,1.47,0.0
2006-07-04,-1.61,0.0
2006-07-05,0.0,0.0
2006-07-06,-2.12,-1.0
2006-07-07,4.17,1.0
2006-07-10,6.88,1.0
2006-07-11,-1.05,0.0
2006-07-12,-0.61,0.0
2006-07-13,-1.37,0.0
2006-07-14,-4.17,-1.0
2006-07-18,-3.38,-1.0
2006-07-19,1.33,0.0
2006-07-20,7.57,1.0
2006-07-21,0.0,0.0
2006-07-24,-2.14,-1.0
2006-07-25,1.56,0.0
2006-07-26,-0.77,0.0
2006-07-27,2.64,1.0
2006-07-28,-0.6,0.0
2006-07-31,-2.74,-1.0
2006-08-01,-0.47,0.0
2006-08-02,2.04,0.0
2006-08-03,1.54,0.0
2006-08-04,1.36,0.0
2006-08-07,-0.6,0.0
2006-08-08,0.3,0.0
2006-08-09,-0.45,0.0
2006-08-10,-3.01,-1.0
2006-08-11,-2.95,-1.0
2006-08-14,-0.48,0.0
2006-08-16,1.77,0.0
2006-08-17,0.32,0.0
2006-08-18,-1.89,0.0
2006-08-21,-1.44,0.0
2006-08-22,0.16,0.0
2006-08-23,-1.3,0.0
2006-08-24,-2.14,-1.0
2006-08-25,0.67,0.0
2006-08-28,1.17,0.0
2006-08-29,6.61,1.0
2006-08-30,0.16,0.0
2006-08-31,1.86,0.0
2006-09-01,2.58,1.0
2006-09-04,-1.04,0.0
2006-09-05,-1.2,0.0
2006-09-06,-1.82,0.0
2006-09-07,-1.08,0.0
2006-09-08,2.5,1.0
2006-09-11,-2.59,-1.0
2006-09-12,-1.25,0.0
2006-09-13,1.11,0.0
2006-09-14,-0.31,0.0
2006-09-15,0.0,0.0
2006-09-18,2.04,0.0
2006-09-19,2.0,0.0
2006-09-20,0.6,0.0
2006-09-21,1.05,0.0
2006-09-22,-0.59,0.0
2006-09-25,2.24,1.0
2006-09-26,0.0,0.0
2006-09-27,0.73,0.0
2006-09-28,-0.87,0.0
2006-09-29,-3.22,-1.0
2006-10-02,-1.66,0.0
2006-10-04,4.45,1.0
2006-10-09,-3.68,-1.0
2006-10-10,-0.31,0.0
2006-10-11,-3.68,-1.0
2006-10-12,2.54,1.0
2006-10-13,-0.31,0.0
2006-10-16,1.71,0.0
2006-10-17,0.92,0.0
2006-10-18,1.52,0.0
2006-10-19,1.04,0.0
2006-10-20,1.18,0.0
2006-10-23,2.34,1.0
2006-10-24,3.71,1.0
2006-10-25,4.26,1.0
2006-10-26,-1.72,0.0
2006-10-27,-2.55,-1.0
2006-10-30,-0.83,0.0
2006-10-31,1.81,0.0
2006-11-01,1.09,0.0
2006-11-02,-0.4,0.0
2006-11-03,3.93,1.0
2006-11-06,-2.22,-1.0
2006-11-07,-1.07,0.0
2006-11-08,-3.23,-1.0
2006-11-09,2.92,1.0
2006-11-10,2.84,1.0
2006-11-13,0.13,0.0
2006-11-14,2.37,1.0
2006-11-15,3.08,1.0
2006-11-16,-0.62,0.0
2006-11-17,-1.25,0.0
2006-11-20,1.78,0.0
2006-11-21,2.12,1.0
2006-11-22,2.2,1.0
2006-11-23,-0.48,0.0
2006-11-24,-0.84,0.0
2006-11-27,-0.12,0.0
2006-11-28,1.7,0.0
2006-11-29,1.55,0.0
2006-11-30,2.0,0.0
2006-12-01,3.22,1.0
2006-12-04,-0.78,0.0
2006-12-05,-0.45,0.0
2006-12-06,-0.9,0.0
2006-12-07,0.23,0.0
2006-12-08,0.45,0.0
2006-12-11,0.34,0.0
2006-12-12,-3.27,-1.0
2006-12-13,-1.17,0.0
2006-12-14,2.59,1.0
2006-12-15,-1.72,0.0
2006-12-18,-2.34,-1.0
2006-12-19,-0.6,0.0
2006-12-20,0.48,0.0
2006-12-21,-0.48,0.0
2006-12-22,-0.72,0.0
2006-12-26,0.24,0.0
2006-12-27,1.45,0.0
2006-12-28,-0.84,0.0
2007-01-02,-1.81,0.0
2007-01-03,-1.96,0.0
2007-01-04,-3.88,-1.0
2007-01-05,0.0,0.0
2007-01-08,-2.47,-1.0
2007-01-09,4.13,1.0
2007-01-10,-0.26,0.0
2007-01-11,0.39,0.0
2007-01-12,1.53,0.0
2007-01-15,-4.53,-1.0
2007-01-16,-0.66,0.0
2007-01-17,0.93,0.0
2007-01-18,-0.66,0.0
2007-01-19,-0.53,0.0
2007-01-22,-0.8,0.0
2007-01-23,-2.01,-1.0
2007-01-24,1.37,0.0
2007-01-25,2.03,0.0
2007-01-26,3.18,1.0
2007-01-29,0.77,0.0
2007-01-30,1.27,0.0
2007-01-31,-1.89,0.0
2007-02-01,0.38,0.0
2007-02-02,4.73,1.0
2007-02-05,2.07,0.0
2007-02-06,4.78,1.0
2007-02-07,-2.51,-1.0
2007-02-08,-2.92,-1.0
2007-02-09,2.41,1.0
2007-02-12,0.0,0.0
2007-02-13,3.29,1.0
2007-02-14,0.23,0.0
2007-02-15,-0.91,0.0
2007-02-16,0.57,0.0
2007-02-20,-3.08,-1.0
2007-02-21,-0.59,0.0
2007-02-22,1.3,0.0
2007-02-23,5.84,1.0
2007-02-26,1.32,0.0
2007-02-27,-0.87,0.0
2007-02-28,-5.49,-1.0
2007-03-02,-2.44,-1.0
2007-03-05,-8.1,-1.0
2007-03-06,1.04,0.0
2007-03-07,0.13,0.0
2007-03-08,1.28,0.0
2007-03-09,-0.13,0.0
2007-03-12,5.2,1.0
2007-03-13,-1.81,0.0
2007-03-14,-3.07,-1.0
2007-03-15,1.9,0.0
2007-03-16,-0.62,0.0
2007-03-19,0.63,0.0
2007-03-20,-0.25,0.0
2007-03-21,0.12,0.0
2007-03-22,0.75,0.0
2007-03-23,3.46,1.0
2007-03-26,4.3,1.0
2007-03-27,-1.14,0.0
2007-03-28,-3.7,-1.0
2007-03-29,0.48,0.0
2007-03-30,0.72,0.0
2007-04-02,0.36,0.0
2007-04-03,-2.96,-1.0
2007-04-04,2.2,1.0
2007-04-05,0.72,0.0
2007-04-06,-1.66,0.0
2007-04-09,7.83,1.0
2007-04-10,-0.78,0.0
2007-04-11,6.31,1.0
2007-04-12,1.69,0.0
2007-04-13,-4.69,-1.0
2007-04-16,0.0,0.0
2007-04-17,-0.77,0.0
2007-04-18,5.29,1.0
2007-04-19,-0.63,0.0
2007-04-20,4.95,1.0
2007-04-23,6.32,1.0
2007-04-24,0.47,0.0
2007-04-25,-4.23,-1.0
2007-04-26,-4.41,-1.0
2007-04-27,-4.1,-1.0
2007-04-30,-0.43,0.0
2007-05-02,0.75,0.0
2007-05-03,-1.07,0.0
2007-05-04,2.48,1.0
2007-05-07,3.58,1.0
2007-05-08,2.03,0.0
2007-05-09,-0.6,0.0
2007-05-10,-0.9,0.0
2007-05-11,-2.83,-1.0
2007-05-14,-1.98,-1.0
2007-05-15,0.21,0.0
2007-05-16,-0.74,0.0
2007-05-17,4.26,1.0
2007-05-18,5.32,1.0
2007-05-21,3.88,1.0
2007-05-22,2.8,1.0
2007-05-23,5.0,1.0
2007-05-25,1.73,0.0
2007-05-28,-2.13,-1.0
2007-05-29,-1.74,0.0
2007-05-30,0.44,0.0
2007-05-31,8.81,1.0
2007-06-01,-2.43,-1.0
2007-06-04,3.32,1.0
2007-06-05,-2.81,-1.0
2007-06-07,-2.48,-1.0
2007-06-08,-4.24,-1.0
2007-06-11,-0.44,0.0
2007-06-12,6.67,1.0
2007-06-13,-4.17,-1.0
2007-06-14,3.91,1.0
2007-06-15,-1.26,0.0
2007-06-18,2.54,1.0
2007-06-19,1.65,0.0
2007-06-20,-0.81,0.0
2007-06-21,-3.28,-1.0
2007-06-22,-4.66,-1.0
2007-06-25,0.44,0.0
2007-06-26,1.33,0.0
2007-06-27,-2.62,-1.0
2007-06-28,2.24,1.0
2007-06-29,-3.07,-1.0
2007-07-02,8.14,1.0
2007-07-03,5.86,1.0
2007-07-04,-1.58,0.0
2007-07-05,0.4,0.0
2007-07-06,-1.6,0.0
2007-07-09,5.28,1.0
2007-07-10,2.7,1.0
2007-07-11,-0.75,0.0
2007-07-12,-1.89,0.0
2007-07-13,5.02,1.0
2007-07-16,2.57,1.0
2007-07-18,1.08,0.0
2007-07-19,0.71,0.0
2007-07-20,1.76,0.0
2007-07-23,-0.35,0.0
2007-07-24,-2.43,-1.0
2007-07-25,-0.71,0.0
2007-07-26,-2.87,-1.0
2007-07-27,-6.27,-1.0
2007-07-30,0.0,0.0
2007-07-31,8.66,1.0
2007-08-01,-1.45,0.0
2007-08-02,2.94,1.0
2007-08-03,6.07,1.0
2007-08-06,-6.73,-1.0
2007-08-07,-2.17,-1.0
2007-08-08,2.58,1.0
2007-08-09,-2.16,-1.0
2007-08-10,-1.47,0.0
2007-08-13,-1.49,0.0
2007-08-14,0.0,0.0
2007-08-16,-9.09,-1.0
2007-08-17,-4.58,-1.0
2007-08-20,5.68,1.0
2007-08-21,-1.65,0.0
2007-08-22,2.52,1.0
2007-08-23,10.66,1.0
2007-08-24,3.7,1.0
2007-08-27,0.36,0.0
2007-08-28,7.47,1.0
2007-08-29,-2.32,-1.0
2007-08-30,-1.69,0.0
2007-08-31,2.07,0.0
2007-09-03,-1.35,0.0
2007-09-04,5.82,1.0
2007-09-05,-0.32,0.0
2007-09-06,3.57,1.0
2007-09-07,-2.82,-1.0
2007-09-10,-5.16,-1.0
2007-09-11,3.74,1.0
2007-09-12,3.93,1.0
2007-09-13,5.36,1.0
2007-09-14,-4.49,-1.0
2007-09-17,0.94,0.0
2007-09-18,-4.04,-1.0
2007-09-19,6.8,1.0
2007-09-20,0.91,0.0
2007-09-21,3.6,1.0
2007-09-27,-4.06,-1.0
2007-09-28,-3.93,-1.0
2007-10-01,2.2,1.0
2007-10-02,8.0,1.0
2007-10-04,5.13,1.0
2007-10-05,-5.15,-1.0
2007-10-08,4.86,1.0
2007-10-09,-5.45,-1.0
2007-10-10,4.9,1.0
2007-10-11,0.27,0.0
2007-10-12,-1.1,0.0
2007-10-15,0.0,0.0
2007-10-16,3.6,1.0
2007-10-17,1.6,0.0
2007-10-18,3.95,1.0
2007-10-19,-5.57,-1.0
2007-10-22,-5.63,-1.0
2007-10-23,4.26,1.0
2007-10-24,-1.91,0.0
2007-10-25,2.78,1.0
2007-10-26,2.43,1.0
2007-10-29,-2.37,-1.0
2007-10-30,-2.7,-1.0
2007-10-31,4.72,1.0
2007-11-01,-3.45,-1.0
2007-11-02,-3.85,-1.0
2007-11-05,5.71,1.0
2007-11-06,1.35,0.0
2007-11-07,-6.67,-1.0
2007-11-08,-0.29,0.0
2007-11-09,2.29,1.0
2007-11-12,-7.0,-1.0
2007-11-13,-1.2,0.0
2007-11-14,1.22,0.0
2007-11-15,-0.6,0.0
2007-11-16,4.55,1.0
2007-11-19,-0.29,0.0
2007-11-20,-7.56,-1.0
2007-11-21,-4.09,-1.0
2007-11-22,-7.54,-1.0
2007-11-23,-1.77,0.0
2007-11-26,9.39,1.0
2007-11-27,4.29,1.0
2007-11-28,-3.48,-1.0
2007-11-29,2.3,1.0
2007-11-30,3.53,1.0
2007-12-03,4.64,1.0
2007-12-04,0.89,0.0
2007-12-05,-0.29,0.0
2007-12-06,1.18,0.0
2007-12-07,-3.2,-1.0
2007-12-10,-5.71,-1.0
2007-12-11,-3.82,-1.0
2007-12-12,4.97,1.0
2007-12-13,-0.95,0.0
2007-12-14,-1.91,0.0
2007-12-17,-2.27,-1.0
2007-12-18,2.33,1.0
2007-12-20,-3.25,-1.0
2007-12-21,-3.02,-1.0
2007-12-24,9.69,1.0
2007-12-26,-1.89,0.0
2007-12-27,5.14,1.0
2007-12-28,-4.59,-1.0
2008-01-02,3.21,1.0
2008-01-03,2.17,1.0
2008-01-04,6.08,1.0
2008-01-07,0.0,0.0
2008-01-08,0.86,0.0
2008-01-09,1.7,0.0
2008-01-10,-0.84,0.0
2008-01-11,-2.25,-1.0
2008-01-14,-4.32,-1.0
2008-01-15,-3.01,-1.0
2008-01-16,-1.55,0.0
2008-01-17,0.95,0.0
2008-01-18,-2.81,-1.0
2008-01-21,-8.36,-1.0
2008-01-22,-8.42,-1.0
2008-01-23,0.77,0.0
2008-01-24,3.42,1.0
2008-01-25,3.31,1.0
2008-01-28,-8.19,-1.0
2008-01-29,-1.94,0.0
2008-01-30,-13.83,-1.0
2008-01-31,3.67,1.0
2008-02-01,7.96,1.0
2008-02-04,12.3,1.0
2008-02-05,4.38,1.0
2008-02-11,-6.99,-1.0
2008-02-12,-0.38,0.0
2008-02-13,-3.02,-1.0
2008-02-14,5.06,1.0
2008-02-15,0.74,0.0
2008-02-18,4.78,1.0
2008-02-19,2.11,1.0
2008-02-20,-4.12,-1.0
2008-02-21,4.66,1.0
2008-02-22,0.68,0.0
2008-02-25,2.38,1.0
2008-02-26,-2.99,-1.0
2008-02-27,2.4,1.0
2008-02-28,1.0,0.0
2008-02-29,-2.32,-1.0
2008-03-03,-5.08,-1.0
2008-03-04,-3.21,-1.0
2008-03-05,-2.95,-1.0
2008-03-06,4.18,1.0
2008-03-07,-3.65,-1.0
2008-03-10,-3.03,-1.0
2008-03-11,3.52,1.0
2008-03-12,4.15,1.0
2008-03-13,-2.54,-1.0
2008-03-14,-5.2,-1.0
2008-03-17,-6.27,-1.0
2008-03-18,-4.18,-1.0
2008-03-19,4.37,1.0
2008-03-20,-2.93,-1.0
2008-03-21,9.48,1.0
2008-03-24,2.76,1.0
2008-03-25,4.21,1.0
2008-03-26,0.0,0.0
2008-03-27,-0.37,0.0
2008-03-28,5.54,1.0
2008-03-31,1.4,0.0
2008-04-01,-2.41,-1.0
2008-04-02,0.35,0.0
2008-04-03,0.7,0.0
2008-04-04,0.35,0.0
2008-04-07,8.71,1.0
2008-04-08,-3.53,-1.0
2008-04-10,-1.0,0.0
2008-04-11,0.34,0.0
2008-04-14,-6.35,-1.0
2008-04-15,3.57,1.0
2008-04-16,3.1,1.0
2008-04-17,-1.34,0.0
2008-04-18,3.05,1.0
2008-04-21,3.29,1.0
2008-04-22,1.27,0.0
2008-04-23,-1.26,0.0
2008-04-24,-4.46,-1.0
2008-04-25,-0.67,0.0
2008-04-28,1.34,0.0
2008-04-29,0.66,0.0
2008-04-30,-2.96,-1.0
2008-05-02,1.69,0.0
2008-05-06,-4.33,-1.0
2008-05-07,0.0,0.0
2008-05-08,-3.83,-1.0
2008-05-09,-3.99,-1.0
2008-05-13,1.89,0.0
2008-05-14,0.37,0.0
2008-05-15,4.43,1.0
2008-05-16,2.47,1.0
2008-05-19,-3.45,-1.0
2008-05-20,1.43,0.0
2008-05-21,-4.58,-1.0
2008-05-22,-1.48,0.0
2008-05-23,0.37,0.0
2008-05-26,1.49,0.0
2008-05-27,3.31,1.0
2008-05-28,-0.71,0.0
2008-05-29,-2.87,-1.0
2008-05-30,-4.43,-1.0
2008-06-02,-0.77,0.0
2008-06-03,-1.17,0.0
2008-06-04,-0.79,0.0
2008-06-05,-1.59,0.0
2008-06-09,2.82,1.0
2008-06-10,-3.14,-1.0
2008-06-11,0.81,0.0
2008-06-12,-3.61,-1.0
2008-06-13,-0.42,0.0
2008-06-16,-0.84,0.0
2008-06-17,-3.38,-1.0
2008-06-18,3.93,1.0
2008-06-19,0.0,0.0
2008-06-20,1.68,0.0
2008-06-23,2.48,1.0
2008-06-24,0.0,0.0
2008-06-25,-4.03,-1.0
2008-06-26,-2.1,-1.0
2008-06-27,-3.0,-1.0
2008-06-30,1.33,0.0
2008-07-01,-2.62,-1.0
2008-07-02,-3.59,-1.0
2008-07-03,-2.33,-1.0
2008-07-04,-4.76,-1.0
2008-07-07,0.0,0.0
2008-07-08,-5.1,-1.0
2008-07-09,0.21,0.0
2008-07-10,10.41,1.0
2008-07-11,2.86,1.0
2008-07-14,-5.09,-1.0
2008-07-15,-12.39,-1.0
2008-07-16,-4.34,-1.0
2008-07-17,0.81,0.0
2008-07-18,-1.39,0.0
2008-07-21,11.12,1.0
2008-07-22,-1.37,0.0
2008-07-23,7.37,1.0
2008-07-24,3.98,1.0
2008-07-25,0.48,0.0
2008-07-28,-0.95,0.0
2008-07-29,-4.23,-1.0
2008-07-30,1.91,0.0
2008-07-31,0.0,0.0
2008-08-01,-8.08,-1.0
2008-08-04,-0.75,0.0
2008-08-05,-1.08,0.0
2008-08-06,6.88,1.0
2008-08-07,-1.33,0.0
